"CO_IES","TP_COR_RACA","TP_SEXO","IN_CONCLUINTE","IN_APOIO_BOLSA_PERMANENCIA","value","ANO_CENSO_SUP"
1937,0,1,1,NA,7,2016
1937,1,2,0,NA,17,2016
1937,1,2,1,NA,9,2016
1937,1,1,0,NA,17,2016
1937,1,1,1,NA,98,2016
1937,2,1,0,NA,1,2016
1937,2,1,1,NA,22,2016
1937,3,2,0,NA,8,2016
1937,3,2,1,NA,2,2016
1937,3,1,0,NA,15,2016
1937,3,1,1,NA,15,2016
1937,4,2,1,NA,1,2016
1937,4,1,0,NA,1,2016
1937,9,1,1,NA,6,2016
2076,0,2,0,NA,1127,2016
2076,0,2,1,NA,12,2016
2076,0,1,0,NA,1656,2016
2076,0,1,1,NA,12,2016
2076,1,2,0,NA,237,2016
2076,1,2,1,NA,9,2016
2076,1,1,0,NA,385,2016
2076,1,1,1,NA,9,2016
2076,2,2,0,NA,224,2016
2076,2,2,1,NA,5,2016
2076,2,1,0,NA,359,2016
2076,2,1,1,NA,9,2016
2076,3,2,0,NA,1244,2016
2076,3,2,1,NA,29,2016
2076,3,1,0,NA,2026,2016
2076,3,1,1,NA,40,2016
2076,4,2,0,NA,17,2016
2076,4,1,0,NA,23,2016
2076,5,2,0,NA,14,2016
2076,5,1,0,NA,15,2016
2085,0,2,0,NA,61,2016
2085,0,2,1,NA,7,2016
2085,0,1,0,NA,71,2016
2085,0,1,1,NA,7,2016
2085,1,2,0,NA,42,2016
2085,1,2,1,NA,2,2016
2085,1,1,0,NA,44,2016
2085,1,1,1,NA,1,2016
2085,2,2,0,NA,53,2016
2085,2,2,1,NA,4,2016
2085,2,1,0,NA,60,2016
2085,2,1,1,NA,7,2016
2085,3,2,0,NA,155,2016
2085,3,2,1,NA,18,2016
2085,3,1,0,NA,299,2016
2085,3,1,1,NA,34,2016
2085,4,2,0,NA,6,2016
2085,4,2,1,NA,2,2016
2085,4,1,0,NA,11,2016
2085,4,1,1,NA,1,2016
2085,5,2,0,NA,2,2016
2085,5,1,0,NA,4,2016
2085,9,2,0,NA,1,2016
2085,9,1,0,NA,4,2016
2085,9,1,1,NA,2,2016
2402,0,2,0,NA,216,2016
2402,0,2,1,NA,46,2016
2402,0,1,0,NA,491,2016
2402,0,1,1,NA,80,2016
2402,1,2,0,NA,121,2016
2402,1,2,1,NA,8,2016
2402,1,1,0,NA,229,2016
2402,1,1,1,NA,8,2016
2402,2,2,0,NA,133,2016
2402,2,2,1,NA,13,2016
2402,2,1,0,NA,219,2016
2402,2,1,1,NA,31,2016
2402,3,2,0,NA,220,2016
2402,3,2,1,NA,20,2016
2402,3,1,0,NA,487,2016
2402,3,1,1,NA,42,2016
2402,4,2,0,NA,10,2016
2402,4,2,1,NA,7,2016
2402,4,1,0,NA,20,2016
2402,4,1,1,NA,11,2016
2402,5,2,0,NA,4,2016
2402,5,2,1,NA,1,2016
2402,5,1,0,NA,6,2016
2402,9,2,0,NA,3,2016
2402,9,1,0,NA,1,2016
2427,0,2,0,1,19,2016
2427,0,2,0,NA,4,2016
2427,0,2,1,1,6,2016
2427,0,1,0,1,24,2016
2427,0,1,0,NA,3,2016
2427,0,1,1,1,8,2016
2427,1,2,0,1,2,2016
2427,1,2,0,NA,2,2016
2427,1,2,1,1,2,2016
2427,1,1,0,1,5,2016
2427,1,1,0,NA,2,2016
2427,1,1,1,1,5,2016
2427,2,2,0,1,5,2016
2427,2,2,0,NA,6,2016
2427,2,2,1,1,1,2016
2427,2,1,0,1,14,2016
2427,2,1,0,NA,5,2016
2427,2,1,1,1,6,2016
2427,3,2,0,1,17,2016
2427,3,2,0,NA,14,2016
2427,3,2,1,1,10,2016
2427,3,1,0,1,23,2016
2427,3,1,0,NA,8,2016
2427,3,1,1,1,11,2016
2427,5,1,0,NA,1,2016
2427,9,2,1,1,2,2016
2427,9,1,1,1,1,2016
2470,0,2,0,NA,28,2016
2470,0,1,0,NA,49,2016
2470,0,1,1,NA,3,2016
2470,1,2,0,NA,17,2016
2470,1,2,1,NA,2,2016
2470,1,1,0,NA,34,2016
2470,1,1,1,NA,3,2016
2470,2,2,0,NA,43,2016
2470,2,2,1,NA,4,2016
2470,2,1,0,NA,58,2016
2470,2,1,1,NA,2,2016
2470,3,2,0,NA,245,2016
2470,3,2,1,NA,22,2016
2470,3,1,0,NA,362,2016
2470,3,1,1,NA,38,2016
2470,4,2,0,NA,6,2016
2470,4,1,0,NA,6,2016
2470,5,1,0,NA,2,2016
2470,9,1,0,NA,1,2016
2500,0,2,0,NA,3,2016
2500,0,1,0,NA,3,2016
2500,1,2,0,NA,4,2016
2500,1,1,0,NA,25,2016
2500,2,2,0,NA,7,2016
2500,2,1,0,NA,25,2016
2500,3,2,0,NA,13,2016
2500,3,1,0,NA,30,2016
2581,0,2,0,NA,2,2016
2581,0,1,0,NA,5,2016
2581,1,2,0,NA,5,2016
2581,1,1,0,NA,9,2016
2581,2,2,0,NA,9,2016
2581,2,1,0,NA,21,2016
2581,2,1,1,NA,1,2016
2581,3,2,0,NA,873,2016
2581,3,2,1,NA,50,2016
2581,3,1,0,NA,1958,2016
2581,3,1,1,NA,137,2016
2581,4,2,0,NA,1,2016
2581,4,1,0,NA,3,2016
2581,5,2,0,NA,3,2016
2581,5,1,0,NA,1,2016
2969,0,2,0,NA,1,2016
2969,0,1,0,NA,54,2016
2969,0,1,1,NA,3,2016
2969,1,1,0,NA,2,2016
2969,2,2,0,NA,2,2016
2969,2,1,0,NA,10,2016
2969,3,2,0,NA,1,2016
2969,3,1,0,NA,12,2016
2969,9,1,0,NA,1,2016
3034,0,2,0,NA,1755,2016
3034,0,2,1,NA,173,2016
3034,0,1,0,NA,3827,2016
3034,0,1,1,NA,455,2016
3034,1,2,0,NA,139,2016
3034,1,2,1,NA,16,2016
3034,1,1,0,NA,435,2016
3034,1,1,1,NA,50,2016
3034,2,2,0,NA,117,2016
3034,2,2,1,NA,12,2016
3034,2,1,0,NA,202,2016
3034,2,1,1,NA,9,2016
3034,3,2,0,NA,261,2016
3034,3,2,1,NA,17,2016
3034,3,1,0,NA,618,2016
3034,3,1,1,NA,48,2016
3034,4,2,0,NA,14,2016
3034,4,1,0,NA,41,2016
3034,4,1,1,NA,4,2016
3034,5,2,0,NA,6,2016
3034,5,1,0,NA,15,2016
3034,5,1,1,NA,2,2016
3034,9,2,0,NA,8,2016
3034,9,2,1,NA,1,2016
3034,9,1,0,NA,18,2016
3034,9,1,1,NA,7,2016
3216,0,1,0,NA,1,2016
3216,1,1,0,NA,1,2016
3216,2,2,0,NA,1,2016
3216,2,1,0,NA,2,2016
3216,3,2,0,NA,3,2016
3216,3,1,0,NA,1,2016
3270,1,2,0,NA,8,2016
3270,1,2,1,NA,3,2016
3270,1,1,0,NA,9,2016
3270,2,2,0,NA,10,2016
3270,2,2,1,NA,3,2016
3270,2,1,0,NA,3,2016
3270,3,2,0,NA,46,2016
3270,3,2,1,NA,16,2016
3270,3,1,0,NA,53,2016
3270,3,1,1,NA,17,2016
3270,5,2,0,NA,2,2016
3270,9,2,0,NA,10,2016
3270,9,2,1,NA,9,2016
3270,9,1,0,NA,18,2016
3270,9,1,1,NA,12,2016
3377,0,2,0,NA,38,2016
3377,0,2,1,NA,7,2016
3377,0,1,0,NA,158,2016
3377,0,1,1,NA,27,2016
3377,1,2,0,NA,3,2016
3377,1,1,0,NA,5,2016
3377,1,1,1,NA,1,2016
3377,2,2,0,NA,20,2016
3377,2,2,1,NA,2,2016
3377,2,1,0,NA,47,2016
3377,2,1,1,NA,4,2016
3377,3,2,0,NA,14,2016
3377,3,1,0,NA,34,2016
3377,3,1,1,NA,3,2016
3377,4,1,1,NA,2,2016
3377,5,2,0,NA,1,2016
3377,5,1,0,NA,1,2016
3377,9,2,0,NA,3,2016
3377,9,1,0,NA,7,2016
3377,9,1,1,NA,1,2016
3588,1,2,0,NA,5,2016
3588,1,1,0,NA,8,2016
3588,2,2,0,NA,17,2016
3588,2,1,0,NA,66,2016
3588,3,2,0,NA,1785,2016
3588,3,2,1,NA,126,2016
3588,3,1,0,NA,5094,2016
3588,3,1,1,NA,552,2016
3588,4,2,0,NA,2,2016
3588,4,1,0,NA,2,2016
3588,5,2,0,NA,2,2016
3588,5,1,0,NA,2,2016
3774,0,2,0,NA,23,2016
3774,0,1,0,NA,9,2016
3774,2,2,0,NA,4,2016
3774,2,1,0,NA,2,2016
3774,3,2,0,NA,3,2016
3774,3,2,1,NA,1,2016
3774,3,1,0,NA,7,2016
3774,3,1,1,NA,2,2016
3774,4,1,0,NA,1,2016
3826,0,2,0,NA,81,2016
3826,0,2,1,NA,47,2016
3826,0,1,0,NA,344,2016
3826,0,1,1,NA,339,2016
3826,1,2,0,NA,4,2016
3826,1,2,1,NA,1,2016
3826,1,1,0,NA,5,2016
3826,1,1,1,NA,2,2016
3826,2,2,0,NA,4,2016
3826,2,2,1,NA,1,2016
3826,2,1,0,NA,24,2016
3826,2,1,1,NA,3,2016
3826,3,2,0,NA,31,2016
3826,3,2,1,NA,10,2016
3826,3,1,0,NA,87,2016
3826,3,1,1,NA,27,2016
3826,4,2,0,NA,1,2016
3826,4,1,0,NA,2,2016
3826,4,1,1,NA,1,2016
3826,9,2,0,NA,5,2016
3826,9,2,1,NA,3,2016
3826,9,1,0,NA,33,2016
3826,9,1,1,NA,26,2016
3847,0,2,0,NA,332,2016
3847,0,2,1,NA,42,2016
3847,0,1,0,NA,538,2016
3847,0,1,1,NA,75,2016
3847,1,2,0,NA,26,2016
3847,1,1,0,NA,40,2016
3847,1,1,1,NA,2,2016
3847,2,2,0,NA,8,2016
3847,2,1,0,NA,16,2016
3847,3,2,0,NA,24,2016
3847,3,1,0,NA,32,2016
3847,4,2,0,NA,1,2016
3847,4,1,0,NA,3,2016
3847,9,2,0,NA,1,2016
3962,0,2,0,NA,35,2016
3962,0,1,0,NA,8,2016
3962,1,2,0,NA,376,2016
3962,1,2,1,NA,6,2016
3962,1,1,0,NA,80,2016
3962,1,1,1,NA,4,2016
3962,2,2,0,NA,179,2016
3962,2,2,1,NA,7,2016
3962,2,1,0,NA,54,2016
3962,2,1,1,NA,6,2016
3962,3,2,0,0,1,2016
3962,3,2,0,NA,696,2016
3962,3,2,1,NA,30,2016
3962,3,1,0,NA,216,2016
3962,3,1,1,NA,9,2016
3962,4,2,0,NA,27,2016
3962,4,1,0,NA,5,2016
3962,5,2,0,NA,5,2016
4460,1,2,0,NA,5,2016
4460,1,1,0,NA,7,2016
4460,2,2,0,NA,16,2016
4460,2,1,0,NA,5,2016
4460,3,2,0,NA,1289,2016
4460,3,2,1,NA,62,2016
4460,3,1,0,NA,986,2016
4460,3,1,1,NA,90,2016
4460,4,1,0,NA,1,2016
14996,1,2,0,NA,6,2016
14996,1,1,0,NA,9,2016
14996,2,2,0,NA,22,2016
14996,2,1,0,NA,17,2016
14996,3,2,0,NA,18,2016
14996,3,1,0,NA,20,2016
40,0,1,0,0,2,2017
40,0,1,0,1,1,2017
40,0,1,0,NA,636,2017
40,0,1,1,1,1,2017
40,0,1,1,NA,152,2017
40,0,2,0,0,1,2017
40,0,2,0,NA,367,2017
40,0,2,1,NA,94,2017
40,1,1,0,NA,272,2017
40,1,1,1,NA,10,2017
40,1,2,0,NA,220,2017
40,1,2,1,NA,4,2017
40,2,1,0,0,16,2017
40,2,1,0,1,51,2017
40,2,1,0,NA,1471,2017
40,2,1,1,0,2,2017
40,2,1,1,1,4,2017
40,2,1,1,NA,157,2017
40,2,2,0,0,11,2017
40,2,2,0,1,13,2017
40,2,2,0,NA,877,2017
40,2,2,1,0,3,2017
40,2,2,1,NA,49,2017
40,3,1,0,0,6,2017
40,3,1,0,1,18,2017
40,3,1,0,NA,855,2017
40,3,1,1,1,1,2017
40,3,1,1,NA,66,2017
40,3,2,0,0,1,2017
40,3,2,0,1,5,2017
40,3,2,0,NA,454,2017
40,3,2,1,NA,24,2017
40,4,1,0,NA,8,2017
40,4,2,0,NA,9,2017
40,5,1,0,1,3,2017
40,5,1,0,NA,41,2017
40,5,1,1,NA,1,2017
40,5,2,0,0,1,2017
40,5,2,0,1,3,2017
40,5,2,0,NA,27,2017
152,0,1,0,NA,67,2017
152,0,1,1,NA,11,2017
152,0,2,0,NA,79,2017
152,0,2,1,NA,6,2017
152,1,1,0,NA,53,2017
152,1,1,1,NA,5,2017
152,1,2,0,NA,50,2017
152,1,2,1,NA,6,2017
152,2,1,0,NA,38,2017
152,2,1,1,NA,5,2017
152,2,2,0,NA,29,2017
152,2,2,1,NA,6,2017
152,3,1,0,NA,105,2017
152,3,1,1,NA,16,2017
152,3,2,0,NA,69,2017
152,3,2,1,NA,7,2017
152,4,1,0,NA,72,2017
152,4,1,1,NA,7,2017
152,4,2,0,NA,49,2017
152,4,2,1,NA,6,2017
152,5,1,0,NA,1,2017
152,5,2,0,NA,2,2017
152,9,1,0,NA,33,2017
152,9,1,1,NA,44,2017
152,9,2,0,NA,20,2017
152,9,2,1,NA,19,2017
385,0,1,0,NA,5830,2017
385,0,1,1,NA,1052,2017
385,0,2,0,NA,4968,2017
385,0,2,1,NA,555,2017
385,1,1,0,NA,2419,2017
385,1,1,1,NA,93,2017
385,1,2,0,NA,1963,2017
385,1,2,1,NA,48,2017
385,2,1,0,NA,1186,2017
385,2,1,1,NA,65,2017
385,2,2,0,NA,988,2017
385,2,2,1,NA,31,2017
385,3,1,0,NA,3810,2017
385,3,1,1,NA,167,2017
385,3,2,0,NA,3137,2017
385,3,2,1,NA,90,2017
385,4,1,0,NA,342,2017
385,4,1,1,NA,10,2017
385,4,2,0,NA,253,2017
385,4,2,1,NA,10,2017
385,5,1,0,NA,18,2017
385,5,2,0,NA,19,2017
385,5,2,1,NA,1,2017
385,9,1,0,NA,199,2017
385,9,1,1,NA,204,2017
385,9,2,0,NA,352,2017
385,9,2,1,NA,223,2017
396,0,1,0,NA,1645,2017
396,0,1,1,NA,42,2017
396,0,2,0,NA,1142,2017
396,0,2,1,NA,44,2017
396,1,1,0,NA,389,2017
396,1,1,1,NA,15,2017
396,1,2,0,NA,283,2017
396,1,2,1,NA,10,2017
396,2,1,0,NA,485,2017
396,2,1,1,NA,31,2017
396,2,2,0,NA,304,2017
396,2,2,1,NA,25,2017
396,3,1,0,NA,1035,2017
396,3,1,1,NA,63,2017
396,3,2,0,NA,571,2017
396,3,2,1,NA,28,2017
396,4,1,0,NA,62,2017
396,4,1,1,NA,2,2017
396,4,2,0,NA,23,2017
396,5,1,0,NA,19,2017
396,5,1,1,NA,1,2017
396,5,2,0,NA,14,2017
396,9,1,0,NA,357,2017
396,9,1,1,NA,353,2017
396,9,2,0,NA,235,2017
396,9,2,1,NA,158,2017
399,0,1,0,NA,2,2017
399,0,2,0,NA,20,2017
399,0,2,1,NA,1,2017
399,1,1,0,NA,3,2017
399,1,1,1,NA,1,2017
399,1,2,0,NA,9,2017
399,1,2,1,NA,1,2017
399,2,1,0,NA,8,2017
399,2,1,1,NA,1,2017
399,2,2,0,NA,29,2017
399,2,2,1,NA,2,2017
399,3,1,0,NA,10,2017
399,3,1,1,NA,1,2017
399,3,2,0,NA,46,2017
399,3,2,1,NA,9,2017
399,4,1,0,NA,2,2017
399,9,1,1,NA,1,2017
399,9,2,0,NA,4,2017
519,0,1,0,NA,205,2017
519,0,1,1,NA,15,2017
519,0,2,0,NA,205,2017
519,0,2,1,NA,115,2017
519,1,1,0,NA,925,2017
519,1,1,1,NA,187,2017
519,1,2,0,NA,1031,2017
519,1,2,1,NA,187,2017
519,2,1,0,NA,1176,2017
519,2,1,1,NA,193,2017
519,2,2,0,NA,981,2017
519,2,2,1,NA,160,2017
519,3,1,0,NA,2203,2017
519,3,1,1,NA,377,2017
519,3,2,0,NA,1923,2017
519,3,2,1,NA,303,2017
519,4,1,0,NA,97,2017
519,4,1,1,NA,20,2017
519,4,2,0,NA,63,2017
519,4,2,1,NA,12,2017
519,5,1,0,NA,17,2017
519,5,1,1,NA,3,2017
519,5,2,0,NA,22,2017
519,5,2,1,NA,4,2017
534,0,1,0,NA,103,2017
534,0,1,1,NA,64,2017
534,0,2,0,NA,32,2017
534,0,2,1,NA,13,2017
534,1,1,0,NA,676,2017
534,1,1,1,NA,41,2017
534,1,2,0,NA,319,2017
534,1,2,1,NA,9,2017
534,2,1,0,NA,175,2017
534,2,1,1,NA,9,2017
534,2,2,0,NA,70,2017
534,2,2,1,NA,1,2017
534,3,1,0,NA,967,2017
534,3,1,1,NA,255,2017
534,3,2,0,NA,370,2017
534,3,2,1,NA,93,2017
534,4,1,0,NA,14,2017
534,4,1,1,NA,1,2017
534,4,2,0,NA,3,2017
534,5,1,0,NA,3,2017
534,5,2,0,NA,1,2017
578,0,1,0,0,217,2017
578,0,1,0,1,192,2017
578,0,1,0,NA,8478,2017
578,0,1,1,0,28,2017
578,0,1,1,1,44,2017
578,0,1,1,NA,1296,2017
578,0,2,0,0,167,2017
578,0,2,0,1,93,2017
578,0,2,0,NA,7990,2017
578,0,2,1,0,16,2017
578,0,2,1,1,14,2017
578,0,2,1,NA,1037,2017
578,1,1,0,0,6,2017
578,1,1,0,1,8,2017
578,1,1,0,NA,820,2017
578,1,1,1,0,1,2017
578,1,1,1,1,1,2017
578,1,1,1,NA,21,2017
578,1,2,0,0,5,2017
578,1,2,0,1,2,2017
578,1,2,0,NA,795,2017
578,1,2,1,NA,23,2017
578,2,1,0,0,192,2017
578,2,1,0,1,179,2017
578,2,1,0,NA,1639,2017
578,2,1,1,0,13,2017
578,2,1,1,1,12,2017
578,2,1,1,NA,137,2017
578,2,2,0,0,152,2017
578,2,2,0,1,122,2017
578,2,2,0,NA,1804,2017
578,2,2,1,0,14,2017
578,2,2,1,1,7,2017
578,2,2,1,NA,92,2017
578,3,1,0,0,473,2017
578,3,1,0,1,469,2017
578,3,1,0,NA,4722,2017
578,3,1,1,0,65,2017
578,3,1,1,1,74,2017
578,3,1,1,NA,571,2017
578,3,2,0,0,407,2017
578,3,2,0,1,285,2017
578,3,2,0,NA,4993,2017
578,3,2,1,0,25,2017
578,3,2,1,1,41,2017
578,3,2,1,NA,427,2017
578,4,1,0,1,1,2017
578,4,1,0,NA,71,2017
578,4,1,1,1,1,2017
578,4,1,1,NA,4,2017
578,4,2,0,NA,51,2017
578,5,1,0,1,5,2017
578,5,1,0,NA,15,2017
578,5,2,0,0,2,2017
578,5,2,0,1,4,2017
578,5,2,0,NA,22,2017
578,5,2,1,NA,1,2017
599,0,1,0,NA,767,2017
599,0,1,1,NA,36,2017
599,0,2,0,NA,1351,2017
599,0,2,1,NA,26,2017
599,1,1,0,NA,35,2017
599,1,2,0,NA,56,2017
599,2,1,0,NA,97,2017
599,2,2,0,NA,136,2017
599,2,2,1,NA,3,2017
599,3,1,0,NA,133,2017
599,3,2,0,NA,257,2017
599,4,1,0,NA,7,2017
599,4,2,0,NA,11,2017
599,5,1,0,NA,1,2017
599,5,2,0,NA,2,2017
663,0,1,0,NA,82,2017
663,0,1,1,NA,11,2017
663,0,2,0,NA,51,2017
663,0,2,1,NA,7,2017
663,1,1,0,NA,146,2017
663,1,1,1,NA,24,2017
663,1,2,0,NA,103,2017
663,1,2,1,NA,19,2017
663,2,1,0,NA,173,2017
663,2,1,1,NA,16,2017
663,2,2,0,NA,128,2017
663,2,2,1,NA,8,2017
663,3,1,0,NA,351,2017
663,3,1,1,NA,57,2017
663,3,2,0,NA,238,2017
663,3,2,1,NA,29,2017
663,4,1,0,NA,5,2017
663,4,1,1,NA,1,2017
663,4,2,0,NA,2,2017
663,4,2,1,NA,1,2017
663,5,1,0,NA,4,2017
663,5,2,0,NA,1,2017
1055,0,1,0,NA,2973,2017
1055,0,1,1,NA,244,2017
1055,0,2,0,NA,1193,2017
1055,0,2,1,NA,123,2017
1055,1,1,0,NA,246,2017
1055,1,1,1,NA,16,2017
1055,1,2,0,NA,107,2017
1055,1,2,1,NA,7,2017
1055,2,1,0,NA,185,2017
1055,2,1,1,NA,10,2017
1055,2,2,0,NA,88,2017
1055,2,2,1,NA,6,2017
1055,3,1,0,NA,485,2017
1055,3,1,1,NA,34,2017
1055,3,2,0,NA,175,2017
1055,3,2,1,NA,18,2017
1055,4,1,0,NA,27,2017
1055,4,1,1,NA,1,2017
1055,4,2,0,NA,9,2017
1055,4,2,1,NA,1,2017
1055,5,1,0,NA,375,2017
1055,5,1,1,NA,10,2017
1055,5,2,0,NA,164,2017
1055,5,2,1,NA,12,2017
1055,9,1,0,NA,22,2017
1055,9,1,1,NA,2,2017
1055,9,2,0,NA,11,2017
1058,0,1,0,0,24,2017
1058,0,1,0,NA,5312,2017
1058,0,1,1,0,2,2017
1058,0,1,1,NA,743,2017
1058,0,2,0,0,9,2017
1058,0,2,0,NA,4054,2017
1058,0,2,1,NA,382,2017
1058,1,1,0,0,1,2017
1058,1,1,0,NA,825,2017
1058,1,1,1,NA,42,2017
1058,1,2,0,0,2,2017
1058,1,2,0,NA,739,2017
1058,1,2,1,NA,27,2017
1058,2,1,0,0,9,2017
1058,2,1,0,NA,2029,2017
1058,2,1,1,0,1,2017
1058,2,1,1,NA,130,2017
1058,2,2,0,0,7,2017
1058,2,2,0,NA,1591,2017
1058,2,2,1,NA,78,2017
1058,3,1,0,0,7,2017
1058,3,1,0,NA,2485,2017
1058,3,1,1,NA,115,2017
1058,3,2,0,0,12,2017
1058,3,2,0,NA,1796,2017
1058,3,2,1,NA,68,2017
1058,4,1,0,NA,539,2017
1058,4,1,1,NA,41,2017
1058,4,2,0,0,1,2017
1058,4,2,0,NA,405,2017
1058,4,2,1,NA,26,2017
1058,5,1,0,NA,101,2017
1058,5,1,1,NA,3,2017
1058,5,2,0,NA,54,2017
1058,5,2,1,NA,3,2017
1058,9,1,0,NA,48,2017
1058,9,1,1,NA,12,2017
1058,9,2,0,NA,32,2017
1058,9,2,1,NA,8,2017
1123,0,1,0,NA,19,2017
1123,0,1,1,NA,3,2017
1123,0,2,0,NA,17,2017
1123,0,2,1,NA,3,2017
1123,1,1,0,NA,25,2017
1123,1,1,1,NA,4,2017
1123,1,2,0,NA,29,2017
1123,1,2,1,NA,1,2017
1123,2,1,0,NA,16,2017
1123,2,1,1,NA,5,2017
1123,2,2,0,NA,43,2017
1123,2,2,1,NA,2,2017
1123,3,1,0,NA,65,2017
1123,3,1,1,NA,13,2017
1123,3,2,0,NA,103,2017
1123,3,2,1,NA,18,2017
1123,4,1,0,NA,19,2017
1123,4,1,1,NA,1,2017
1123,4,2,0,NA,18,2017
1123,4,2,1,NA,4,2017
1123,5,2,0,NA,2,2017
1123,9,1,0,NA,1,2017
1123,9,2,1,NA,2,2017
1185,0,1,0,0,4,2017
1185,0,1,0,NA,1063,2017
1185,0,1,1,0,1,2017
1185,0,1,1,NA,283,2017
1185,0,2,0,NA,898,2017
1185,0,2,1,0,1,2017
1185,0,2,1,NA,158,2017
1185,1,1,0,NA,1197,2017
1185,1,1,1,NA,136,2017
1185,1,2,0,NA,1032,2017
1185,1,2,1,NA,109,2017
1185,2,1,0,NA,3136,2017
1185,2,1,1,NA,433,2017
1185,2,2,0,0,1,2017
1185,2,2,0,NA,2032,2017
1185,2,2,1,NA,204,2017
1185,3,1,0,NA,4720,2017
1185,3,1,1,NA,570,2017
1185,3,2,0,NA,2834,2017
1185,3,2,1,NA,307,2017
1185,4,1,0,0,1,2017
1185,4,1,0,NA,437,2017
1185,4,1,1,NA,97,2017
1185,4,2,0,NA,258,2017
1185,4,2,1,NA,56,2017
1185,5,1,0,NA,38,2017
1185,5,1,1,NA,1,2017
1185,5,2,0,NA,35,2017
1185,5,2,1,NA,1,2017
1302,0,1,0,NA,372,2017
1302,0,1,1,NA,54,2017
1302,0,2,0,NA,296,2017
1302,0,2,1,NA,27,2017
1302,1,1,0,NA,37,2017
1302,1,1,1,NA,3,2017
1302,1,2,0,NA,36,2017
1302,1,2,1,NA,1,2017
1302,2,1,0,NA,29,2017
1302,2,1,1,NA,1,2017
1302,2,2,0,NA,33,2017
1302,2,2,1,NA,1,2017
1302,3,1,0,NA,364,2017
1302,3,1,1,NA,6,2017
1302,3,2,0,NA,278,2017
1302,3,2,1,NA,6,2017
1302,4,1,0,NA,5,2017
1302,4,2,0,NA,6,2017
1302,4,2,1,NA,2,2017
1302,5,1,0,NA,4,2017
1302,5,1,1,NA,1,2017
1302,5,2,0,NA,4,2017
1302,5,2,1,NA,1,2017
1302,9,1,0,NA,3,2017
1302,9,2,0,NA,1,2017
1302,9,2,1,NA,2,2017
1363,0,1,0,NA,164,2017
1363,0,1,1,NA,31,2017
1363,0,2,0,NA,79,2017
1363,0,2,1,NA,10,2017
1363,1,1,0,NA,184,2017
1363,1,1,1,NA,58,2017
1363,1,2,0,NA,110,2017
1363,1,2,1,NA,17,2017
1363,2,1,0,NA,185,2017
1363,2,1,1,NA,44,2017
1363,2,2,0,NA,86,2017
1363,2,2,1,NA,19,2017
1363,3,1,0,NA,224,2017
1363,3,1,1,NA,54,2017
1363,3,2,0,NA,109,2017
1363,3,2,1,NA,10,2017
1363,4,1,0,NA,73,2017
1363,4,1,1,NA,16,2017
1363,4,2,0,NA,19,2017
1363,4,2,1,NA,7,2017
1363,5,1,0,NA,1,2017
1363,5,2,0,NA,1,2017
1363,9,1,0,NA,18,2017
1363,9,1,1,NA,72,2017
1363,9,2,0,NA,23,2017
1363,9,2,1,NA,25,2017
1394,0,1,0,NA,31,2017
1394,0,1,1,NA,7,2017
1394,0,2,0,NA,12,2017
1394,0,2,1,NA,4,2017
1394,1,1,0,NA,12,2017
1394,1,1,1,NA,5,2017
1394,1,2,0,NA,11,2017
1394,1,2,1,NA,3,2017
1394,2,1,0,NA,3,2017
1394,2,2,0,NA,3,2017
1394,3,1,0,NA,24,2017
1394,3,1,1,NA,10,2017
1394,3,2,0,NA,12,2017
1394,3,2,1,NA,4,2017
1394,4,2,0,NA,1,2017
1394,9,1,0,NA,7,2017
1394,9,1,1,NA,7,2017
1394,9,2,0,NA,3,2017
1394,9,2,1,NA,2,2017
1410,0,1,0,NA,347,2017
1410,0,1,1,NA,8,2017
1410,0,2,0,NA,892,2017
1410,0,2,1,NA,21,2017
1410,1,1,0,NA,54,2017
1410,1,1,1,NA,5,2017
1410,1,2,0,NA,141,2017
1410,1,2,1,NA,7,2017
1410,2,1,0,NA,117,2017
1410,2,1,1,NA,3,2017
1410,2,2,0,NA,244,2017
1410,2,2,1,NA,18,2017
1410,3,1,0,NA,251,2017
1410,3,1,1,NA,11,2017
1410,3,2,0,NA,438,2017
1410,3,2,1,NA,14,2017
1410,4,1,0,NA,13,2017
1410,4,1,1,NA,2,2017
1410,4,2,0,NA,21,2017
1410,4,2,1,NA,1,2017
1410,5,1,0,NA,6,2017
1410,5,1,1,NA,1,2017
1410,5,2,0,NA,6,2017
1410,9,1,0,NA,152,2017
1410,9,1,1,NA,118,2017
1410,9,2,0,NA,493,2017
1410,9,2,1,NA,187,2017
1411,0,1,0,NA,543,2017
1411,0,1,1,NA,33,2017
1411,0,2,0,NA,483,2017
1411,0,2,1,NA,27,2017
1411,1,1,0,NA,20,2017
1411,1,2,0,NA,17,2017
1411,2,1,0,NA,31,2017
1411,2,1,1,NA,1,2017
1411,2,2,0,NA,31,2017
1411,3,1,0,NA,77,2017
1411,3,1,1,NA,2,2017
1411,3,2,0,NA,68,2017
1411,3,2,1,NA,3,2017
1411,4,1,0,NA,8,2017
1411,4,2,0,NA,8,2017
1411,5,1,0,NA,1,2017
1411,5,2,0,NA,3,2017
1461,0,1,0,NA,1487,2017
1461,0,1,1,NA,295,2017
1461,0,2,0,NA,1293,2017
1461,0,2,1,NA,157,2017
1461,1,1,0,NA,672,2017
1461,1,1,1,NA,80,2017
1461,1,2,0,NA,462,2017
1461,1,2,1,NA,49,2017
